timestamp,aqi_category,pm2_5,pm10,co,no,no2,o3,so2,nh3,temperature,dwpt,relative_humidity,precipitation,snow,wind_direction,wind_speed,wpgt,pressure,tsun,coco,dew_point
2025-03-15 13:00:00,4,52.629244618960314,146.50545964460267,263.0271859415331,0.0,7.727656230719874,93.0735764038942,4.092308367336445,2.087077267341587,23.0,12.6,52.0,0.0,,50.0,3.6,,1012.4,,1.0,13.4
2025-03-15 14:00:00,4,53.10826010222842,139.95293106519512,187.77311570458085,0.0,12.077152227214118,83.68343967822379,3.787867874333968,1.9318126159103237,23.0,12.6,52.0,0.0,,50.0,3.6,,1012.4,,1.0,13.4
2025-03-15 15:00:00,3,44.3273267796951,121.57926063250888,53.82466395969941,0.0,0.0,74.8577946625027,3.223950863391033,1.644214940329427,19.5,11.5,60.0,0.0,,310.0,3.6,,1014.0,,1.0,11.5
2025-03-15 16:00:00,4,57.22070578432812,134.81492538259303,146.09103283326615,0.0,6.027747297198342,90.36933382732757,3.9690574909169154,2.024219320367627,19.5,11.5,60.0,0.0,,310.0,3.6,,1014.0,,1.0,11.5
2025-03-15 17:00:00,4,72.68305516109811,175.464038174391,350.422918971716,0.0,0.0,105.55967832988617,4.713775530074091,2.4040255203377865,19.5,11.5,60.0,0.0,,310.0,3.6,,1014.0,,1.0,11.5
2025-03-15 18:00:00,4,54.51978121432198,155.80093793311568,80.96077579802667,0.0,0.0,85.5345648100298,3.836807859577366,1.9567720083844566,15.5,11.9,79.0,0.0,,0.0,0.0,,1016.3,,1.0,11.3
2025-03-15 19:00:00,3,65.03592868757934,155.9715630577652,262.985770299306,0.0,8.132309757035127,89.38584835888362,4.104217699184842,2.093151026584269,15.5,11.9,79.0,0.0,,0.0,0.0,,1016.3,,1.0,11.3
2025-03-15 20:00:00,4,53.909299603547645,173.6194869629007,189.4821980246089,0.0,9.944383442472727,89.3668155072253,4.053119738206166,2.067091066485145,15.5,11.9,79.0,0.0,,0.0,0.0,,1016.3,,1.0,11.3
2025-03-15 21:00:00,3,53.227820034457636,151.57037425438128,276.21584067240263,0.0,7.240208390593795,90.0783918745027,3.8860970002062363,1.9819094701051805,14.5,11.6,83.0,0.0,,360.0,3.6,,1016.5,,1.0,11.1
2025-03-15 22:00:00,4,72.99071478385963,187.9675355883249,365.2412460662788,0.0,4.6424244207746135,110.0515802590967,4.800713149067555,2.4483637060244527,14.5,11.6,83.0,0.0,,360.0,3.6,,1016.5,,1.0,11.1
2025-03-15 23:00:00,2,42.893399320758675,120.48037115779934,140.4136735891384,0.0,7.0150972504310944,73.29104757842755,3.3293949013312787,1.6979913996789522,14.5,11.6,83.0,0.0,,360.0,3.6,,1016.5,,1.0,11.1
2025-03-16 00:00:00,3,55.55660168177481,142.5706423883434,243.00260381516398,0.0,0.0,78.05363677576484,3.439016512099881,1.7538984211709392,12.5,10.6,88.0,0.0,,0.0,0.0,,1016.6,,1.0,10.1
2025-03-16 01:00:00,3,49.5883340153533,150.56907436406496,176.03184082819052,0.0,2.256496954695855,80.73098535610586,3.631522042678128,1.8520762417658454,12.5,10.6,88.0,0.0,,0.0,0.0,,1016.6,,1.0,10.1
2025-03-16 02:00:00,1,35.269363217329015,75.53044461846252,86.24372346010034,0.0,0.0,44.75101826872191,2.0003391778898685,1.020172980723833,12.5,10.6,88.0,0.0,,0.0,0.0,,1016.6,,1.0,10.1
2025-03-16 03:00:00,3,34.63585594144809,104.22701379000293,80.28457283874502,0.0,3.53589464569216,68.83726476326804,2.6635299680430182,1.3584002837019393,15.0,11.4,79.0,0.0,,230.0,3.6,,1017.6,,1.0,10.8
2025-03-16 04:00:00,2,32.58366505838605,89.32537602416318,0.0,0.0,1.0619852892125512,44.141330478693526,2.0,1.02,15.0,11.4,79.0,0.0,,230.0,3.6,,1017.6,,1.0,10.8
2025-03-16 05:00:00,2,36.43098264169511,66.0377504774759,177.7163923993516,0.0,0.0,49.377158609554336,2.0,1.02,15.0,11.4,79.0,0.0,,230.0,3.6,,1017.6,,1.0,10.8
2025-03-16 06:00:00,3,47.15493237975226,115.57962839018197,197.01489619574065,0.0,4.621889442431777,63.5408134728994,3.076204035786902,1.56886405825132,23.0,11.4,48.0,0.0,,230.0,3.6,,1016.6,,1.0,12.6
2025-03-16 07:00:00,4,68.81049584148694,190.02301275046582,247.15674533320188,0.0,6.673436271450031,107.58185774412023,4.877832300145359,2.487694473074133,23.0,11.4,48.0,0.0,,230.0,3.6,,1016.6,,1.0,12.6
2025-03-16 08:00:00,5,70.48957707316478,195.34524093126504,233.8912123457072,0.0,3.198098291222152,119.77340528378683,5.127308249315327,2.6149272071508167,23.0,11.4,48.0,0.0,,230.0,3.6,,1016.6,,1.0,12.6
2025-03-16 09:00:00,4,73.75385855541857,207.780295428603,294.75236356001574,0.0,7.741584556162627,117.60612548860344,5.275318853803566,2.690412615439819,27.0,11.5,38.0,0.0,,270.0,3.6,,1014.8,,1.0,14.6
2025-03-16 10:00:00,2,48.8119162120309,139.8290851161944,218.28957424138233,0.0,4.326065822280893,78.81338616403362,3.510068952094435,1.7901351655681619,27.0,11.5,38.0,0.0,,270.0,3.6,,1014.8,,1.0,14.6
2025-03-16 11:00:00,3,52.09931046344127,135.339716690283,270.3631583605137,0.0,0.0,78.70261023339533,3.498210893032018,1.7840875554463291,27.0,11.5,38.0,0.0,,270.0,3.6,,1014.8,,1.0,14.6
2025-03-16 12:00:00,4,50.17429807589421,144.1899453305266,318.813071767767,0.0,0.0,84.76695889306217,3.823151241552371,1.9498071331917093,27.5,11.1,36.0,0.0,,270.0,7.6,,1010.8,,1.0,14.7
2025-03-16 13:00:00,3,42.94380543430637,132.04469604476972,193.5466034008145,0.0,0.0,80.94129329514574,3.2688403137357103,1.6671085600052122,27.5,11.1,36.0,0.0,,270.0,7.6,,1010.8,,1.0,14.7
2025-03-16 14:00:00,3,46.52079335743968,106.53408157936184,174.80414473593834,0.0,0.0,71.82786659702928,2.959048144127247,1.509114553504896,27.5,11.1,36.0,0.0,,270.0,7.6,,1010.8,,1.0,14.7
2025-03-16 15:00:00,4,47.20371928596755,156.31535679054954,178.01810351207095,0.0,4.7451623932835725,86.13307637672057,3.8592999990904193,1.968242999536114,19.5,12.5,64.0,0.0,,0.0,0.0,,1011.6,,1.0,12.3
2025-03-16 16:00:00,3,65.80132963545451,167.8509689631132,212.35060695401117,0.0,4.823347651570876,95.58697899628993,4.284873394506384,2.185285431198256,19.5,12.5,64.0,0.0,,0.0,0.0,,1011.6,,1.0,12.3
2025-03-16 17:00:00,3,58.24719067865923,160.28861964467362,178.17950147266887,0.0,2.662625684660844,97.7651769080264,4.17634031242789,2.129933559338224,19.5,12.5,64.0,0.0,,0.0,0.0,,1011.6,,1.0,12.3
2025-03-16 18:00:00,3,61.71647069496021,164.83317382725215,293.3855465894218,0.0,5.902414840648544,99.90881914306193,4.4600749425751465,2.274638220713325,19.0,10.8,59.0,0.0,,230.0,7.6,,1012.1,,1.0,10.8
2025-03-16 19:00:00,5,71.75713332064741,184.60436033408925,260.51151641896604,0.0,10.400491124297258,114.0699204641307,4.915946168829563,2.507132546103077,19.0,10.8,59.0,0.0,,230.0,7.6,,1012.1,,1.0,10.8
2025-03-16 20:00:00,3,63.56013552893237,165.5442328244267,274.8106799195366,0.0,6.8810659145138064,92.20880070927143,4.035055553362801,2.0578783322150285,19.0,10.8,59.0,0.0,,230.0,7.6,,1012.1,,1.0,10.8
2025-03-16 21:00:00,4,48.50748901995925,142.06678009228108,208.9279195859734,0.0,1.071587617693491,85.91377719045443,3.830227877773541,1.9534162176645058,14.0,10.2,78.0,0.0,,0.0,0.0,,1012.9,,1.0,9.6
2025-03-16 22:00:00,3,53.825910287300474,125.48488762459534,204.6745113167443,0.0,4.4143568839323315,76.10407908939536,3.3378304921667503,1.7022935510050428,14.0,10.2,78.0,0.0,,0.0,0.0,,1012.9,,1.0,9.6
2025-03-16 23:00:00,4,64.3725402107187,134.1957017662059,197.63791586080765,0.0,8.546658510045724,82.9512893795662,3.715846961163311,1.8950819501932887,14.0,10.2,78.0,0.0,,0.0,0.0,,1012.9,,1.0,9.6
2025-03-17 00:00:00,4,49.539174240520694,143.53406784026006,206.76003574279804,0.0,7.240821544911364,83.0946159695431,3.673507836398385,1.8734889965631765,12.0,10.1,88.0,0.0,,0.0,0.0,,1014.0,,1.0,9.6
2025-03-17 01:00:00,4,61.175920215563295,148.74065116261124,247.4402337250419,0.0,2.6774993556726754,91.59699172737666,4.181826086943357,2.132731304341112,12.0,10.1,88.0,0.0,,0.0,0.0,,1014.0,,1.0,9.6
2025-03-17 02:00:00,2,34.54687267457253,96.90341083565838,178.94189667985518,0.0,11.057549700332928,60.959776680057296,2.6999427849921416,1.3769708203459923,12.0,10.1,88.0,0.0,,0.0,0.0,,1014.0,,1.0,9.6
2025-03-17 03:00:00,2,41.487784274363186,109.5716590176544,234.17844547640686,0.0,3.6819073680120455,68.35274615054063,2.8139491415792905,1.4351140622054381,15.0,11.4,79.0,0.0,,0.0,0.0,,1015.6,,1.0,10.8
2025-03-17 04:00:00,2,28.888096040982795,103.98612854337132,191.65537773603933,0.0,7.753565694197734,54.23800608627741,2.442464653529033,1.2456569732998068,15.0,11.4,79.0,0.0,,0.0,0.0,,1015.6,,1.0,10.8
2025-03-17 05:00:00,3,55.27089200277883,116.87129197093113,80.26750976242086,0.0,0.0,70.18301758593546,3.111955637573406,1.587097375162437,15.0,11.4,79.0,0.0,,0.0,0.0,,1015.6,,1.0,10.8
2025-03-17 06:00:00,3,55.702840889381335,121.52135416609107,129.4230294148296,0.0,3.345822336332201,76.76656300309793,3.6152637269598853,1.8437845007495415,22.5,10.9,48.0,0.0,,355.0,1.8,,1015.8,,1.0,12.1
2025-03-17 07:00:00,4,62.171244408672784,197.652722898461,361.42464375852717,0.0,13.495091090413995,107.02764178580725,4.632404847591106,2.362526472271464,22.5,10.9,48.0,0.0,,355.0,1.8,,1015.8,,1.0,12.1
2025-03-17 08:00:00,5,74.29868030262233,191.3529687078201,368.44862825270536,0.0,7.637477013528495,116.09894497955194,5.175109167704185,2.639305675529134,22.5,10.9,48.0,0.0,,355.0,1.8,,1015.8,,1.0,12.1
2025-03-17 09:00:00,5,63.317134476589416,174.91729459674866,246.69770293604654,0.0,8.644853810102678,94.54970145713345,4.445438039134077,2.267173399958379,27.0,11.5,38.0,0.0,,130.0,7.6,,1013.3,,1.0,14.6
2025-03-17 10:00:00,4,60.63657852201119,165.56017393193378,286.9540467522255,0.0,0.0,107.89794474321633,4.5551204035433095,2.323111405807088,27.0,11.5,38.0,0.0,,130.0,7.6,,1013.3,,1.0,14.6
2025-03-17 11:00:00,2,49.08301052814705,147.84064497078575,231.24928664926153,0.0,0.0,76.90304383678253,3.748976246610094,1.911977885771148,27.0,11.5,38.0,0.0,,130.0,7.6,,1013.3,,1.0,14.6
2025-03-17 12:00:00,3,59.50604791471059,121.85349598373159,155.02551002489133,0.0,0.0,87.43742321518111,3.6153448740667686,1.843825885774052,27.0,10.2,35.0,0.0,,90.0,5.4,,1011.5,,1.0,14.0
2025-03-17 13:00:00,4,50.585901965134696,140.69527636626816,224.44701077179403,0.0,0.0018796875271229752,86.73488691589294,3.8534454957998925,1.9652572028579451,27.0,10.2,35.0,0.0,,90.0,5.4,,1011.5,,1.0,14.0
2025-03-17 14:00:00,2,37.01407800039861,134.51577585808423,138.7857926598577,0.0,4.660451481021891,78.70891528204746,3.281886103654458,1.6737619128637735,27.0,10.2,35.0,0.0,,90.0,5.4,,1011.5,,1.0,14.0
2025-03-17 15:00:00,4,66.68606124127815,178.04378868726428,252.7410240057217,0.0,11.334589622475098,97.42315432317041,4.5073802420610045,2.298763923451112,20.0,13.0,64.0,0.0,,50.0,5.4,,1015.0,,1.0,12.8
2025-03-17 16:00:00,3,64.10767093456961,165.52734922149347,243.11150832334525,0.0,0.0,93.0115155336963,4.123936411485349,2.103207569857528,20.0,13.0,64.0,0.0,,50.0,5.4,,1015.0,,1.0,12.8
2025-03-17 17:00:00,4,76.32117033160355,203.87640684122263,282.78965067086045,0.0,0.0,120.73596496012755,5.244009285861779,2.6744447357895074,20.0,13.0,64.0,0.0,,50.0,5.4,,1015.0,,1.0,12.8
2025-03-17 18:00:00,4,76.65137529097649,179.37332334174135,265.21093496940944,0.0,8.438680522695192,106.72858288355651,4.8167773901787845,2.45655646899118,16.5,12.8,79.0,0.0,,360.0,5.4,,1015.1,,1.0,12.3
2025-03-17 19:00:00,5,67.77745961748778,189.38134762063154,281.3024485841182,0.0,0.0,116.46843767280461,5.101984508654849,2.602012099413973,16.5,12.8,79.0,0.0,,360.0,5.4,,1015.1,,1.0,12.3
2025-03-17 20:00:00,4,56.09985684362985,155.04624428851403,207.41861281230874,0.0,10.446853769966859,100.71500684237544,4.342302671685763,2.2145743625597394,16.5,12.8,79.0,0.0,,360.0,5.4,,1015.1,,1.0,12.3
2025-03-17 21:00:00,4,57.87573580580987,160.33234680435822,216.23974363053244,0.0,10.244280124061314,91.47378672073668,4.071120655606152,2.0762715343591376,14.5,11.6,83.0,0.0,,180.0,3.6,,1015.2,,1.0,11.1
2025-03-17 22:00:00,3,52.86547995334873,120.63262591050284,193.0497112118691,0.0,2.3130671162253713,77.2684294943318,3.540882754917503,1.8058502050079266,14.5,11.6,83.0,0.0,,180.0,3.6,,1015.2,,1.0,11.1
2025-03-17 23:00:00,4,54.20509786457902,146.75964476369384,186.57264365868147,0.0,2.2646910499915944,91.1810143910616,4.074407786138086,2.077947970930424,14.5,11.6,83.0,0.0,,180.0,3.6,,1015.2,,1.0,11.1
2025-03-18 00:00:00,3,56.09299166934698,151.9593203132149,265.40490204471377,0.0,4.790788030122082,91.3147839972105,3.99666702280344,2.0383001816297543,12.5,10.6,88.0,0.0,,270.0,5.4,,1015.3,,1.0,10.1
2025-03-18 01:00:00,3,55.818254656377434,162.38501040376684,159.9265554573461,0.0,0.0,88.67946154600536,3.9552373721504,2.0171710597967043,12.5,10.6,88.0,0.0,,270.0,5.4,,1015.3,,1.0,10.1
2025-03-18 02:00:00,1,34.52399090465819,102.82531938307964,90.08469277455465,0.0,0.0,63.93516298653846,2.6598081001755767,1.3565021310895442,12.5,10.6,88.0,0.0,,270.0,5.4,,1015.3,,1.0,10.1
2025-03-18 03:00:00,2,31.401703167133693,79.85033726560424,176.21600597233092,0.0,2.9219995447354377,51.02426096853164,2.2406986824936896,1.1427563280717818,14.0,10.2,78.0,0.0,,270.0,3.6,,1016.1,,1.0,9.6
2025-03-18 04:00:00,3,39.17199714998473,106.89135683478334,283.27622834429974,0.0,0.0,59.514811416856205,2.802034408984019,1.4290375485818496,14.0,10.2,78.0,0.0,,270.0,3.6,,1016.1,,1.0,9.6
2025-03-18 05:00:00,4,48.59921779095391,133.57585253121465,210.07279931388774,0.0,13.652753153557228,68.925826408666,3.0799111626970475,1.5707546929754943,14.0,10.2,78.0,0.0,,270.0,3.6,,1016.1,,1.0,9.6
2025-03-18 06:00:00,4,69.57908915098957,179.8766057392088,348.8213725050253,0.0,0.0,97.30029565819021,4.318575071727253,2.202473286580899,24.5,8.9,37.0,0.0,,50.0,3.6,,1015.0,,1.0,11.9
2025-03-18 07:00:00,4,62.0118882831039,197.01092517621683,310.1299569706098,0.0,0.044357063773019956,109.05363098291099,4.764216241238995,2.4297502830318876,24.5,8.9,37.0,0.0,,50.0,3.6,,1015.0,,1.0,11.9
2025-03-18 08:00:00,5,79.16291561304871,205.120152643429,337.2012155091107,0.0,3.6162870991850165,117.61786201090197,5.386494096572536,2.747111989251993,24.5,8.9,37.0,0.0,,50.0,3.6,,1015.0,,1.0,11.9
2025-03-18 09:00:00,5,75.99162171329516,191.57412078783952,318.10934881778223,0.0,3.3424500522415106,116.30297358820576,4.961953338944839,2.530596202861868,28.5,11.1,34.0,0.0,,230.0,3.6,,1011.7,,1.0,15.3
2025-03-18 10:00:00,3,51.62195469614609,151.26760451091363,186.22096660749625,0.0,2.3321790618253866,91.75739024687338,4.065877615141106,2.073597583721964,28.5,11.1,34.0,0.0,,230.0,3.6,,1011.7,,1.0,15.3
2025-03-18 11:00:00,3,39.64231482431889,128.7545434147582,140.91876580439623,0.0,7.8852878919317995,73.66343183783614,3.477339028628883,1.7734429046007303,28.5,11.1,34.0,0.0,,230.0,3.6,,1011.7,,1.0,15.3
2025-03-18 12:00:00,5,53.02328670707682,179.72443993214262,202.36374414561305,0.0,6.145379801685938,105.92662747931475,4.6070799099159,2.349610754057109,28.0,10.7,34.0,0.0,,50.0,3.6,,1012.2,,1.0,14.8
2025-03-18 13:00:00,4,64.5597386443393,182.01703962605077,182.25473316505088,0.0,9.07940229521464,107.65740962012211,4.505744123335145,2.297929502900924,28.0,10.7,34.0,0.0,,50.0,3.6,,1012.2,,1.0,14.8
2025-03-18 14:00:00,2,44.41754882497201,129.8679474388141,108.39779173723066,0.0,2.826816687929163,72.38655284062223,3.2504257945893604,1.6577171552405738,28.0,10.7,34.0,0.0,,50.0,3.6,,1012.2,,1.0,14.8
2025-03-18 15:00:00,3,58.01177827226006,147.12248914310996,188.50910622576052,0.0,5.215134037313395,88.21705208945542,3.7470126535696338,1.9109764533205134,21.0,14.2,65.0,0.0,,0.0,0.0,,1013.4,,1.0,14.0
2025-03-18 16:00:00,3,49.98309878230272,148.56899270313832,248.92500290919799,0.0,2.8018590922333733,86.97950352311479,3.798488709563986,1.937229241877633,21.0,14.2,65.0,0.0,,0.0,0.0,,1013.4,,1.0,14.0
2025-03-18 17:00:00,4,66.56260986558276,179.59143165278257,222.6289651738745,0.0,2.824320887913175,107.66145661288652,4.947692457287575,2.5233231532166633,21.0,14.2,65.0,0.0,,0.0,0.0,,1013.4,,1.0,14.0
2025-03-18 18:00:00,5,84.82600172983838,209.72432230570018,387.85944315721326,0.0,4.9419554492452455,121.94092989251239,5.539368637953377,2.825078005356222,18.0,12.7,71.0,0.0,,0.0,0.0,,1015.1,,1.0,12.2
2025-03-18 19:00:00,5,77.551200872545,215.91747857338606,181.3975414225901,0.0,16.709417358947547,118.45171599954293,5.407046536478314,2.75759373360394,18.0,12.7,71.0,0.0,,0.0,0.0,,1015.1,,1.0,12.2
2025-03-18 20:00:00,3,49.828980366232315,129.76860351112757,132.52862698005924,0.0,0.0,71.7435640966679,3.3065377844047594,1.6863342700464274,18.0,12.7,71.0,0.0,,0.0,0.0,,1015.1,,1.0,12.2
2025-03-18 21:00:00,4,62.12643330367407,159.10888807417757,158.80895209808472,0.0,0.0,98.40844422547727,4.180340822906311,2.131973819682219,17.0,12.5,75.0,0.0,,0.0,0.0,,1015.6,,1.0,12.0
2025-03-18 22:00:00,5,59.91577713664695,159.06050411364927,253.75974369306797,0.0,11.427517805107904,94.19381752015718,4.013158235951883,2.0467107003354603,17.0,12.5,75.0,0.0,,0.0,0.0,,1015.6,,1.0,12.0
2025-03-18 23:00:00,4,62.378797108769746,159.36918230848704,176.92759237886648,0.0,4.211952964167465,97.22675208921508,4.125995215806889,2.1042575600615137,17.0,12.5,75.0,0.0,,0.0,0.0,,1015.6,,1.0,12.0
2025-03-19 00:00:00,4,62.417459517991176,172.60492427400533,82.00241751709734,0.0,5.244819761833416,97.75938277695725,4.3740502784804285,2.2307656420250184,14.5,11.6,83.0,0.0,,0.0,0.0,,1015.8,,1.0,11.1
2025-03-19 01:00:00,4,68.38643941367921,184.48381891195444,303.72853501092874,0.0,0.0,107.88116664579185,4.6424279953372345,2.3676382776219898,14.5,11.6,83.0,0.0,,0.0,0.0,,1015.8,,1.0,11.1
2025-03-19 02:00:00,2,42.0661335283879,110.66454171856431,141.64641941215322,0.0,1.0930873210610854,62.35260955404473,2.5982770332231695,1.3251212869438165,14.5,11.6,83.0,0.0,,0.0,0.0,,1015.8,,1.0,11.1
2025-03-19 03:00:00,2,39.503156830802226,103.2785960546163,214.69204272991357,0.0,3.8734960740522237,67.2202275167108,2.8054719636849623,1.4307907014793309,17.0,9.4,61.0,0.0,,0.0,0.0,,1016.4,,1.0,9.2
2025-03-19 04:00:00,2,28.938510899568485,91.59693518119683,232.7056279957292,0.0,0.0,51.12539645256033,2.2835828906409663,1.1646272742268928,17.0,9.4,61.0,0.0,,0.0,0.0,,1016.4,,1.0,9.2
2025-03-19 05:00:00,2,44.1297230476387,90.35568463463488,0.3152991603697899,0.0,5.745647034025442,48.380702855040916,2.1235629089071097,1.083017083542626,17.0,9.4,61.0,0.0,,0.0,0.0,,1016.4,,1.0,9.2
2025-03-19 06:00:00,4,52.49259631323971,119.95707367262554,180.09277395430323,0.0,0.0,79.71279712992097,3.4721107105396323,1.7707764623752125,27.0,8.9,32.0,0.0,,270.0,3.6,,1015.1,,1.0,13.4
2025-03-19 07:00:00,4,62.62320020227793,164.65842111718166,336.93711783264763,0.0,0.9492094357917598,109.57419670693344,4.750310680536656,2.4226584470736947,27.0,8.9,32.0,0.0,,270.0,3.6,,1015.1,,1.0,13.4
2025-03-19 08:00:00,5,74.29526515495587,205.1665199518527,243.9427945511933,0.0,10.467750293809122,113.93740388207502,4.932387501779278,2.5155176259074317,27.0,8.9,32.0,0.0,,270.0,3.6,,1015.1,,1.0,13.4
2025-03-19 09:00:00,4,70.59868219813261,187.58694150845076,311.91984261524067,0.0,1.4582844601841605,109.33583310756148,4.830725495138083,2.463670002520422,29.0,9.7,30.0,0.0,,230.0,7.6,,1012.7,,1.0,15.0
2025-03-19 10:00:00,3,63.18701915953031,162.03284475242003,166.43707734019912,0.0,10.400463406875991,89.2326301920085,3.9634379300598592,2.021353344330528,29.0,9.7,30.0,0.0,,230.0,7.6,,1012.7,,1.0,15.0
2025-03-19 11:00:00,3,62.962465011701774,177.49092479069762,264.1466133307536,0.0,6.49775575531125,100.44345618563611,4.465709446174746,2.277511817549121,29.0,9.7,30.0,0.0,,230.0,7.6,,1012.7,,1.0,15.0
2025-03-19 12:00:00,4,66.208617057373,176.84256662724235,164.66659524166766,0.0,4.632843867616646,94.84205653614467,4.360745255946225,2.2239800805325745,25.0,7.2,32.0,0.0,,230.0,18.4,,1011.6,,1.0,11.4
2025-03-19 13:00:00,3,68.3185067880659,146.40571969085428,192.9528928580636,0.0,1.8091361247766633,87.78015247058947,3.801717133593257,1.938875738132561,25.0,7.2,32.0,0.0,,230.0,18.4,,1011.6,,1.0,11.4
2025-03-19 14:00:00,4,62.89786616382265,168.71452974885142,169.34789526132607,0.0,0.5575778105363498,96.78926119522058,4.376716806194768,2.2321255711593317,25.0,7.2,32.0,0.0,,230.0,18.4,,1011.6,,1.0,11.4
2025-03-19 15:00:00,3,65.59834407615743,161.41000090412578,323.03976636168375,0.0,0.7280303527210177,102.41395657256146,4.445898142753085,2.267408052804073,23.0,7.9,38.0,0.0,,230.0,7.6,,1015.1,,1.0,10.6
2025-03-19 16:00:00,3,38.80407914013566,132.67116484227856,157.62780180411448,0.0,2.8258932692960776,75.00466479345717,3.236353270403999,1.6505401679060394,23.0,7.9,38.0,0.0,,230.0,7.6,,1015.1,,1.0,10.6
2025-03-19 17:00:00,4,61.558850692727454,185.51813421059492,250.64974820256884,0.0,2.7565299514273205,113.36695409898043,4.851579744706489,2.474305669800309,23.0,7.9,38.0,0.0,,230.0,7.6,,1015.1,,1.0,10.6
2025-03-19 18:00:00,5,64.33263559166635,177.2692316651428,292.68198161127896,0.0,4.708174886140988,111.10713634753532,4.819532693573215,2.4579616737223393,17.0,10.6,66.0,0.0,,360.0,3.6,,1018.2,,1.0,10.2
2025-03-19 19:00:00,4,61.650151663555405,168.5628482159869,216.31999973123834,0.0,0.0,100.48772915626411,4.548101674203799,2.319531853843938,17.0,10.6,66.0,0.0,,360.0,3.6,,1018.2,,1.0,10.2
2025-03-19 20:00:00,4,64.89537802019261,145.41726309679538,144.75274011521782,0.0,1.6234856545895409,99.2560998824727,4.046082944267088,2.063502301576215,17.0,10.6,66.0,0.0,,360.0,3.6,,1018.2,,1.0,10.2
2025-03-19 21:00:00,4,59.51249486513884,154.78402627191318,208.7542976739082,0.0,5.563158560752745,101.47554480620961,4.2271219480942195,2.155832193528052,14.5,10.5,77.0,0.0,,360.0,3.6,,1018.9,,1.0,9.9
2025-03-19 22:00:00,3,70.60015425050118,144.54507452971734,175.53246561800967,0.0,0.0,92.09548565933487,4.053925766236778,2.0675021407807566,14.5,10.5,77.0,0.0,,360.0,3.6,,1018.9,,1.0,9.9
2025-03-19 23:00:00,2,46.43275835323602,108.26358927594748,222.6054941936396,0.0,0.0,65.61732239836077,3.1629265112918925,1.6130925207588651,14.5,10.5,77.0,0.0,,360.0,3.6,,1018.9,,1.0,9.9
2025-03-20 00:00:00,4,53.55840285458707,143.65141718328067,219.03787410980138,0.0,15.51347802943738,82.37482183708676,3.8519104904540042,1.9644743501315423,13.0,10.2,83.0,0.0,,0.0,0.0,,1019.7,,1.0,9.6
2025-03-20 01:00:00,3,57.59789813674822,152.53416518563958,185.59370573064308,0.0,4.054959619112129,82.33662540091915,3.7105690962819127,1.8923902391037755,13.0,10.2,83.0,0.0,,0.0,0.0,,1019.7,,1.0,9.6
2025-03-20 02:00:00,3,40.709280950509246,110.5163100254049,127.78999966899701,0.0,2.195148867517065,68.76864387022285,2.8018201730071737,1.4289282882336587,13.0,10.2,83.0,0.0,,0.0,0.0,,1019.7,,1.0,9.6
